Year,Sub_Region_Name,Climate_Value
2025,강화군,12.7
2025,옹진군,12.8
2025,동구,15.2
2025,서구,15.1
2025,남구,15.1
2025,북구,15.0
2025,광산구,14.7
2025,동구,13.8
2025,중구,14.4
2025,서구,14.1
2025,유성구,13.7
2025,대덕구,13.8
2025,중구,15.2
2025,남구,15.7
2025,동구,14.8
2025,북구,15.3
2025,울주군,14.5
2025,세종특별자치시,13.3
2025,수원시,13.6
2025,수원시 장안구,13.6
2025,수원시 권선구,13.7
2025,수원시 팔달구,13.7
2025,수원시 영통구,13.7
2025,성남시,13.9
2025,성남시 수정구,14.0
2025,성남시 중원구,13.7
2025,성남시 분당구,14.0
2025,의정부시,13.2
2025,안양시,13.8
2025,안양시 만안구,13.9
2025,안양시 동안구,13.7
2025,부천시,13.9
2025,광명시,14.2
2025,평택시,13.5
2025,동두천시,12.4
2025,안산시,13.4
2025,안산시 상록구,13.3
2025,안산시 단원구,13.5
2025,고양시,13.6
2025,고양시 덕양구,13.8
2025,고양시 일산동구,13.6
2025,고양시 일산서구,13.4
2025,과천시,13.3
2025,구리시,13.8
2025,남양주시,12.9
2025,오산시,13.4
2025,시흥시,13.6
2025,군포시,13.4
2025,의왕시,13.7
2025,하남시,14.0
2025,용인시,13.2
2025,용인시 처인구,12.6
2025,용인시 기흥구,13.4
2025,용인시 수지구,13.6
2025,파주시,12.7
2025,이천시,12.7
2025,안성시,13.0
2025,김포시,13.2
2025,화성시,13.4
2025,광주시,13.0
2025,양주시,12.5
2025,포천시,11.6
2025,여주시,12.5
2025,연천군,11.7
2025,가평군,11.7
2025,양평군,12.4
2025,춘천시,12.0
2025,원주시,12.5
2025,강릉시,13.8
2025,동해시,13.6
2025,태백시,9.7
2025,속초시,13.3
2025,삼척시,12.8
2025,홍천군,10.7
2025,횡성군,10.5
2025,영월군,11.1
2025,평창군,9.5
2025,정선군,9.7
2025,철원군,10.2
2025,화천군,10.6
2025,양구군,10.3
2025,인제군,10.4
2025,고성군,13.0
2025,양양군,13.5
2025,충주시,12.5
2025,제천시,11.5
2025,청주시,13.5
2025,청주시 상당구,13.1
2025,청주시 서원구,13.6
2025,청주시 흥덕구,13.9
2025,청주시 청원구,13.5
2025,보은군,12.2
2025,옥천군,12.8
2025,영동군,12.6
2025,진천군,12.7
